mel_peak_name	sim_peak_name	mel_chr	mel_TSS_start	mel_TSS_end	mel_gene	mel_strand	mel_peak_start	mel_peak_end	mel_dist	sim_chr	sim_TSS_start	sim_TSS_end	sim_gene	sim_strand	sim_peak_start	sim_peak_end	sim_dist	mel_width	sim_width	per_diff
peak_2451	peak_2937	2R	8600414	8600581	FBgn0267792	+	8600268	8600771	0	Scf_2R	5299210	5299489	FBgn0182351	+	5299184	5299679	0	503	495	0.01603206412825651
peak_2455	peak_2941	2R	8625450	8625525	FBgn0022027	+	8625390	8626067	0	Scf_2R	5323958	5324048	FBgn0182353	+	5323910	5324590	0	677	680	0.004421518054532056
peak_2457	peak_2943	2R	8631704	8631837	FBgn0033317	-	8631538	8632346	0	Scf_2R	5330176	5330431	FBgn0181924	-	5330011	5330762	0	808	751	0.07312379730596537
peak_2460	peak_2947	2R	8649648	8650421	FBgn0003892	+	8649346	8650408	0	Scf_2R	5348618	5349573	FBgn0187046	+	5348501	5349560	0	1062	1059	0.002828854314002829
peak_2470	peak_2959	2R	8724257	8724464	FBgn0005695	+	8724078	8725032	0	Scf_2R	5426822	5427036	FBgn0182365	+	5426650	5427620	0	954	970	0.016632016632016633
peak_2476	peak_2962	2R	8733308	8733436	FBgn0086784	-	8732804	8733613	0	Scf_2R	5435862	5435999	FBgn0181913	-	5435361	5436153	0	809	792	0.021236727045596503
peak_2481	peak_2966	2R	8891300	8891401	FBgn0033337	-	8890918	8891545	0	Scf_2R	5587616	5587876	FBgn0181909	-	5587231	5587860	0	627	629	0.0031847133757961785
peak_2482	peak_2967	2R	8891831	8891953	FBgn0021825	+	8891724	8892284	0	Scf_2R	5588157	5588289	FBgn0182375	+	5588057	5588612	0	560	555	0.008968609865470852
peak_2483	peak_2968	2R	8893612	8893737	FBgn0033339	+	8893477	8894217	0	Scf_2R	5589908	5590028	FBgn0182376	+	5589775	5590511	0	740	736	0.005420054200542005
peak_2485	peak_2970	2R	8900240	8900341	FBgn0033340	+	8899934	8900887	0	Scf_2R	5596529	5596622	FBgn0182377	+	5596218	5597168	0	953	950	0.0031529164477141357
peak_2489	peak_2974	2R	8913566	8913886	FBgn0003074	-	8913626	8914183	0	Scf_2R	5609917	5610526	FBgn0270152	-	5609977	5610529	0	557	552	0.009017132551848512
peak_2492	peak_2978	2R	8925670	8925761	FBgn0033350	+	8925568	8926268	0	Scf_2R	5622016	5622228	FBgn0187049	+	5622035	5622756	0	700	721	0.029556650246305417
peak_2497	peak_2981	2R	8947271	8947344	FBgn0027607	-	8947057	8947473	0	Scf_2R	5643743	5643981	FBgn0181898	-	5643529	5643947	0	416	418	0.004796163069544364
peak_2500	peak_2983	2R	8951716	8951792	FBgn0033357	+	8951440	8952009	0	Scf_2R	5648415	5648604	FBgn0182386	+	5648256	5648818	0	569	562	0.01237842617152962
peak_2501	peak_2984	2R	8952338	8952971	FBgn0011300	+	8952217	8952716	0	Scf_2R	5649155	5649783	FBgn0182387	+	5649029	5649528	0	499	499	0.0
peak_2504	peak_2986	2R	9044620	9044709	FBgn0033367	-	9056076	9056316	-11368	Scf_2R	5741649	5741781	FBgn0181886	-	5753116	5753366	-11336	240	250	0.04081632653061224
peak_2506	peak_2991	2R	9092471	9092805	FBgn0033373	-	9092331	9093198	0	Scf_2R	5789541	5789875	FBgn0181882	-	5789400	5790266	0	867	866	0.001154068090017311
peak_2509	peak_2994	2R	9103237	9103575	FBgn0015838	+	9103130	9103712	0	Scf_2R	5800709	5801045	FBgn0268137	+	5800600	5801191	0	582	591	0.015345268542199489
peak_2510	peak_2995	2R	9109394	9109718	FBgn0033377	-	9109277	9109793	0	Scf_2R	5806855	5807168	FBgn0181879	-	5806738	5807285	0	516	547	0.05832549388523048
peak_2511	peak_2996	2R	9110798	9110895	FBgn0033378	+	9110651	9111128	0	Scf_2R	5807810	5807911	FBgn0182397	+	5807669	5808144	0	477	475	0.004201680672268907
peak_2512	peak_2997	2R	9113871	9113951	FBgn0033379	-	9113706	9114031	0	Scf_2R	5810887	5810971	FBgn0181878	-	5810722	5811047	0	325	325	0.0
peak_2513	peak_2998	2R	9114273	9114347	FBgn0033380	+	9114205	9114742	0	Scf_2R	5811306	5811378	FBgn0182398	+	5811237	5811773	0	537	536	0.001863932898415657
peak_2515	peak_3001	2R	9122323	9122353	FBgn0033381	+	9126992	9127585	4640	Scf_2R	5819211	5819429	FBgn0182400	+	5824050	5824643	4622	593	593	0.0
peak_2517	peak_3003	2R	9131499	9131893	FBgn0027561	-	9131345	9132091	0	Scf_2R	5828538	5829015	FBgn0181877	-	5828384	5829121	0	746	737	0.012137559002022926
peak_2524	peak_3014	2R	9145259	9145586	FBgn0050344	+	9146228	9146714	643	Scf_2R	5842346	5842674	FBgn0182405	+	5843345	5843830	672	486	485	0.0020597322348094747
peak_2525	peak_3015	2R	9148688	9148826	FBgn0050345	+	9147416	9149629	0	Scf_2R	5845794	5845967	FBgn0182407	+	5844529	5846786	0	2213	2257	0.019686800894854587
peak_2527	peak_3017	2R	9177141	9177261	FBgn0015477	-	9176773	9177413	0	Scf_2R	5867895	5868026	FBgn0181871	-	5867527	5868163	0	640	636	0.006269592476489028
peak_2529	peak_3019	2R	9185732	9186342	FBgn0002567	-	9185683	9186579	0	Scf_2R	5876376	5876982	FBgn0181870	-	5876327	5877222	0	896	895	0.0011166945840312675
peak_2530	peak_3020	2R	9191429	9192096	FBgn0033391	-	9190689	9192289	0	Scf_2R	5882214	5882889	FBgn0181867	-	5881447	5883079	0	1600	1632	0.019801980198019802
peak_2543	peak_3038	2R	9291457	9291565	FBgn0026326	-	9291496	9291906	0	Scf_2R	5981785	5981894	FBgn0181861	-	5981824	5982236	0	410	412	0.004866180048661801
peak_2551	peak_3047	2R	9409273	9409492	FBgn0016078	-	9407875	9409905	0	Scf_2R	6094736	6095170	FBgn0181851	-	6089358	6091364	3373	2030	2006	0.011892963330029732
peak_2555	peak_3051	2R	9424086	9424266	FBgn0033413	+	9423998	9424396	0	Scf_2R	6105448	6105949	FBgn0182421	+	6105489	6105887	0	398	398	0.0
peak_2556	peak_3052	2R	9426438	9427249	FBgn0017558	+	9426324	9427560	0	Scf_2R	6108354	6108634	FBgn0182422	+	6107766	6108942	0	1236	1176	0.04975124378109453
peak_2561	peak_3058	2R	9441191	9441566	FBgn0029092	-	9440570	9441807	0	Scf_2R	6123935	6124334	FBgn0181848	-	6123288	6124585	0	1237	1297	0.0473559589581689
peak_2568	peak_3064	2R	9546903	9546958	FBgn0033421	-	9544923	9545335	1569	Scf_2R	6219299	6219853	FBgn0181846	-	6217277	6217697	1603	412	420	0.019230769230769232
peak_2574	peak_3070	2R	9578289	9579007	FBgn0085436	-	9577275	9579189	0	Scf_2R	6250736	6251467	FBgn0181845	-	6249718	6251656	0	1914	1938	0.012461059190031152
peak_2575	peak_3071	2R	9579449	9579574	FBgn0033426	+	9579380	9580073	0	Scf_2R	6251933	6252053	FBgn0182431	+	6251859	6252551	0	693	692	0.001444043321299639
peak_2576	peak_3072	2R	9584642	9584786	FBgn0033428	+	9584560	9584923	0	Scf_2R	6256962	6257281	FBgn0182432	+	6257047	6257418	0	363	371	0.021798365122615803
peak_2577	peak_3073	2R	9586665	9586714	FBgn0033429	-	9586431	9586819	0	Scf_2R	6259152	6259245	FBgn0181842	-	6258922	6259289	0	388	367	0.05562913907284768
peak_2579	peak_3078	2R	9590866	9591028	FBgn0010342	+	9590705	9590946	0	Scf_2R	6263688	6263883	FBgn0182435	+	6263556	6263799	0	241	243	0.008264462809917356
peak_2585	peak_3087	2R	9693040	9693328	FBgn0023143	-	9691394	9693809	0	Scf_2R	6366104	6366402	FBgn0181832	-	6364461	6366779	0	2415	2318	0.04098880202831185
peak_2587	peak_3089	2R	9712320	9712939	FBgn0010316	+	9712052	9713132	0	Scf_2R	6385205	6385821	FBgn0182445	+	6384912	6386012	0	1080	1100	0.01834862385321101
peak_2596	peak_3102	2R	9843796	9843803	FBgn0033453	+	9843694	9844104	0	Scf_2R	6509536	6509570	FBgn0182454	+	6509478	6509882	0	410	404	0.014742014742014743
peak_2598	peak_3104	2R	9860369	9860759	FBgn0027580	-	9860454	9861004	0	Scf_2R	6526307	6526566	FBgn0181819	-	6526237	6526798	0	550	561	0.019801980198019802
peak_2601	peak_3107	2R	9863765	9863816	FBgn0050010	+	9863474	9864022	0	Scf_2R	6529375	6529617	FBgn0182456	+	6529270	6529823	0	548	553	0.009082652134423252
peak_2603	peak_3109	2R	9875280	9875513	FBgn0033459	+	9875086	9875619	0	Scf_2R	6539562	6540092	FBgn0182459	+	6539649	6540198	0	533	549	0.029574861367837338
peak_2607	peak_3113	2R	9910892	9911254	FBgn0286783	+	9910739	9911272	0	Scf_2R	6575599	6575958	FBgn0182465	+	6575447	6575970	0	533	523	0.01893939393939394
peak_2615	peak_3124	2R	9969063	9969219	FBgn0027619	+	9968961	9969475	0	Scf_2R	6632644	6632914	FBgn0182469	+	6632658	6633164	0	514	506	0.01568627450980392
peak_2616	peak_3125	2R	9971357	9971393	FBgn0033471	+	9971055	9971407	0	Scf_2R	6634797	6635053	FBgn0182470	+	6634694	6635067	0	352	373	0.057931034482758624
peak_2618	peak_3127	2R	9989158	9989286	FBgn0286784	+	9988818	9989645	0	Scf_2R	6653027	6653181	FBgn0182471	+	6652717	6653546	0	827	829	0.0024154589371980675
peak_2619	peak_3130	2R	10025828	10026042	FBgn0022382	-	10025270	10026244	0	Scf_2R	6688470	6688658	FBgn0181808	-	6687889	6688865	0	974	976	0.0020512820512820513
peak_2620	peak_3131	2R	10026838	10026922	FBgn0033473	+	10026386	10027934	0	Scf_2R	6689026	6689832	FBgn0182472	+	6689197	6690830	0	1548	1633	0.0534423137378183
peak_2621	peak_3132	2R	10032529	10032893	FBgn0033474	-	10032838	10032981	0	Scf_2R	6695476	6695853	FBgn0197288	-	6695786	6695924	0	143	138	0.03558718861209965
peak_2622	peak_3133	2R	10033303	10033400	FBgn0033475	+	10033189	10033590	0	Scf_2R	6696222	6696325	FBgn0182473	+	6696122	6696515	0	401	393	0.020151133501259445
peak_2624	peak_3136	2R	10043432	10043507	FBgn0085249	-	10046919	10047770	-3413	Scf_2R	6706627	6706707	FBgn0270246	-	6710012	6710840	-3306	851	828	0.0273972602739726
peak_2625	peak_3137	2R	10048346	10048619	FBgn0033476	-	10048100	10048790	0	Scf_2R	6711456	6711734	FBgn0197287	-	6711200	6711911	0	690	711	0.029978586723768737
peak_2627	peak_3140	2R	10051886	10052167	FBgn0263260	-	10051674	10052957	0	Scf_2R	6714940	6715220	FBgn0197286	-	6714732	6716014	0	1283	1282	0.0007797270955165692
peak_2629	peak_3142	2R	10075605	10075645	FBgn0033482	-	10075363	10075798	0	Scf_2R	6738615	6738907	FBgn0197283	-	6738373	6738805	0	435	432	0.006920415224913495
peak_2630	peak_3145	2R	10096927	10097138	FBgn0001291	+	10096813	10097416	0	Scf_2R	6759770	6760451	FBgn0187053	+	6760127	6760729	0	603	602	0.0016597510373443983
peak_2635	peak_3150	2R	10110869	10111428	FBgn0003071	+	10110642	10111415	0	Scf_2R	6774202	6774756	FBgn0182479	+	6773975	6774743	0	773	768	0.006489292667099286
peak_2636	peak_3151	2R	10117693	10117868	FBgn0033486	+	10117524	10118014	0	Scf_2R	6781031	6781215	FBgn0182480	+	6780873	6781361	0	490	488	0.00408997955010225
peak_2639	peak_3155	2R	10142337	10142384	FBgn0033491	+	10142224	10142647	0	Scf_2R	6805833	6805900	FBgn0182484	+	6805736	6806163	0	423	427	0.009411764705882352
peak_2643	peak_3158	2R	10158049	10158584	FBgn0265512	-	10157645	10159012	0	Scf_2R	6821635	6822548	FBgn0197278	-	6821231	6822608	0	1367	1377	0.007288629737609329
peak_2646	peak_3162	2R	10191977	10192394	FBgn0033494	-	10191931	10192845	0	Scf_2R	6846363	6846763	FBgn0197279	-	6846317	6847192	0	914	875	0.043599776411403016
peak_2652	peak_3168	2R	10252281	10252417	FBgn0003660	-	10251672	10252519	0	Scf_2R	6907798	6907948	FBgn0197274	-	6907202	6908028	0	847	826	0.02510460251046025
peak_2669	peak_3194	2R	10429711	10429783	FBgn0262114	+	10429567	10430869	0	Scf_2R	7085444	7085532	FBgn0182504	+	7085316	7086632	0	1302	1316	0.0106951871657754
peak_2671	peak_3196	2R	10437337	10437382	FBgn0033523	-	10437125	10437493	0	Scf_2R	7092787	7092876	FBgn0197259	-	7092573	7092960	0	368	387	0.05033112582781457
peak_2673	peak_3198	2R	10458438	10458892	FBgn0033524	-	10457799	10458991	0	Scf_2R	7114163	7114588	FBgn0197258	-	7113535	7114693	0	1192	1158	0.02893617021276596
peak_2681	peak_3208	2R	10541344	10541670	FBgn0283521	-	10533997	10535618	5727	Scf_2R	7196823	7197148	FBgn0197242	-	7189497	7191132	5692	1621	1635	0.0085995085995086
peak_2686	peak_3217	2R	10557887	10558533	FBgn0263102	+	10557542	10559162	0	Scf_2R	7213741	7214405	FBgn0182509	+	7213410	7215037	0	1620	1627	0.004311672312904219
peak_2698	peak_3233	2R	10739720	10739829	FBgn0024956	-	10739770	10739993	0	Scf_2R	7365545	7365666	FBgn0197238	-	7365595	7365815	0	223	220	0.013544018058690745
peak_2704	peak_3239	2R	10782319	10782869	FBgn0053144	-	10781999	10783183	0	Scf_2R	7408187	7408740	FBgn0197237	-	7407904	7409051	0	1184	1147	0.031746031746031744
peak_2708	peak_3244	2R	10809678	10809788	FBgn0033547	+	10809308	10809762	0	Scf_2R	7435454	7435843	FBgn0182519	+	7435361	7435817	0	454	456	0.004395604395604396
peak_2709	peak_3245	2R	10810876	10810936	FBgn0033548	-	10810383	10811166	0	Scf_2R	7436928	7437022	FBgn0197234	-	7436438	7437193	0	783	755	0.036410923276983094
peak_2716	peak_3252	2R	10838649	10838727	FBgn0027525	-	10838077	10838880	0	Scf_2R	7464045	7464144	FBgn0197227	-	7463479	7464251	0	803	772	0.03936507936507937
peak_2723	peak_3262	2R	10885216	10885298	FBgn0033566	+	10885131	10885490	0	Scf_2R	7512606	7512749	FBgn0182527	+	7512583	7512941	0	359	358	0.002789400278940028
peak_2724	peak_3263	2R	10886809	10886976	FBgn0050020	+	10886670	10887257	0	Scf_2R	7514247	7514398	FBgn0268390	+	7514092	7514679	0	587	587	0.0
peak_2726	peak_3265	2R	10897793	10897885	FBgn0033570	-	10897429	10897917	0	Scf_2R	7525595	7525682	FBgn0186924	-	7525232	7525727	0	488	495	0.014242115971515769
peak_2727	peak_3266	2R	10898964	10899060	FBgn0033571	-	10898585	10899238	0	Scf_2R	7526789	7526880	FBgn0186925	-	7526410	7527022	0	653	612	0.06482213438735178
peak_2737	peak_3278	2R	11105906	11106816	FBgn0040765	-	11107480	11107684	-665	Scf_2R	7710328	7710733	FBgn0197223	-	7711909	7712113	-1177	204	204	0.0
peak_2741	peak_3283	2R	11171954	11172206	FBgn0033579	-	11173254	11174082	-1049	Scf_2R	7774721	7774964	FBgn0197220	-	7776012	7776826	-1049	828	814	0.01705237515225335
peak_2750	peak_3298	2R	11219933	11220323	FBgn0037084	+	11219152	11220302	0	Scf_2R	7824318	7824483	FBgn0182536	+	7823932	7825075	0	1150	1143	0.006105538595726123
peak_2751	peak_3299	2R	11222870	11223010	FBgn0033584	+	11222555	11222981	0	Scf_2R	7827314	7827780	FBgn0182537	+	7827333	7827751	0	426	418	0.018957345971563982
peak_2757	peak_3307	2R	11283913	11283971	FBgn0033607	-	11283672	11284116	0	Scf_2R	7891515	7891651	FBgn0197202	-	7891274	7891718	0	444	444	0.0
peak_2758	peak_3308	2R	11284413	11284497	FBgn0033608	+	11284213	11284661	0	Scf_2R	7891843	7892090	FBgn0182549	+	7891811	7892254	0	448	443	0.01122334455667789
peak_2766	peak_3317	2R	11360705	11360824	FBgn0024188	+	11360622	11360790	0	Scf_2R	7958051	7958226	FBgn0187061	+	7958033	7958189	0	168	156	0.07407407407407407
peak_2767	peak_3318	2R	11366709	11366914	FBgn0033627	+	11366414	11367708	0	Scf_2R	7964373	7964597	FBgn0182557	+	7964105	7965377	0	1294	1272	0.0171473109898675
peak_2768	peak_3319	2R	11371012	11371163	FBgn0021795	-	11368090	11368319	2694	Scf_2R	7968695	7968999	FBgn0197184	-	7965744	7965968	2728	229	224	0.02207505518763797
peak_2770	peak_3322	2R	11384014	11384114	FBgn0033631	-	11383694	11384971	0	Scf_2R	7981372	7981477	FBgn0197181	-	7981067	7982299	0	1277	1232	0.03587086488640893
peak_2771	peak_3323	2R	11388363	11388779	FBgn0050022	-	11387818	11389120	0	Scf_2R	7985608	7986031	FBgn0269658	-	7985079	7986335	0	1302	1256	0.03596559812353401
peak_2774	peak_3327	2R	11414509	11414555	FBgn0040503	+	11419447	11420166	4893	Scf_2R	8009972	8011475	FBgn0182560	+	8013362	8014061	1888	719	699	0.028208744710860368
peak_2775	peak_3328	2R	11429068	11429645	FBgn0015872	-	11429518	11431302	0	Scf_2R	8022760	8023205	FBgn0197179	-	8023210	8024958	-6	1784	1748	0.020385050962627407
peak_2777	peak_3331	2R	11452188	11452383	FBgn0000581	+	11451829	11452289	0	Scf_2R	8047894	8047910	FBgn0182564	+	8045422	8045880	-2015	460	458	0.004357298474945534
peak_2790	peak_3345	2R	11615578	11616045	FBgn0033636	-	11615979	11616612	0	Scf_2R	8207596	8208080	FBgn0197174	-	8208005	8208617	0	633	612	0.033734939759036145
peak_2791	peak_3346	2R	11618971	11619023	FBgn0086712	-	11618751	11619158	0	Scf_2R	8211120	8211191	FBgn0197173	-	8210900	8211293	0	407	393	0.035
peak_2798	peak_3353	2R	11631940	11632515	FBgn0033638	-	11631590	11631953	0	Scf_2R	8224190	8225120	FBgn0197172	-	8223855	8224202	0	363	347	0.04507042253521127
peak_2809	peak_3368	2R	11672055	11672214	FBgn0050035	+	11666530	11667118	-4938	Scf_2R	8263681	8263835	FBgn0182570	+	8258326	8258902	-4780	588	576	0.020618556701030927
peak_2811	peak_3372	2R	11679491	11679586	FBgn0040491	+	11681076	11681442	1491	Scf_2R	8271269	8271373	FBgn0182572	+	8272868	8273239	1496	366	371	0.013568521031207599
peak_2815	peak_3376	2R	11691284	11691389	FBgn0062449	+	11691128	11691340	0	Scf_2R	8282727	8282845	FBgn0182573	+	8282587	8282795	0	212	208	0.01904761904761905
peak_2828	peak_3390	2R	11825344	11825415	FBgn0033653	+	11824943	11825831	0	Scf_2R	8418153	8418235	FBgn0182578	+	8417763	8418618	0	888	855	0.0378657487091222
peak_2830	peak_3391	2R	11843953	11844240	FBgn0033656	-	11843766	11844333	0	Scf_2R	8436872	8436955	FBgn0197162	-	8436366	8436936	0	567	570	0.005277044854881266
peak_2831	peak_3392	2R	11852616	11852755	FBgn0013756	+	11852466	11853250	0	Scf_2R	8445407	8445589	FBgn0182582	+	8445283	8446092	0	784	809	0.031387319522912745
peak_2832	peak_3393	2R	11885446	11885585	FBgn0033661	-	11885090	11885820	0	Scf_2R	8477622	8477678	FBgn0197157	-	8477265	8477994	0	730	729	0.0013708019191226869
peak_2834	peak_3395	2R	11890819	11890979	FBgn0033663	-	11890080	11891429	0	Scf_2R	8482947	8483112	FBgn0083436	-	8482250	8483555	0	1349	1305	0.033157498116051246
peak_2837	peak_3401	2R	11899516	11899961	FBgn0033665	+	11899217	11900060	0	Scf_2R	8491855	8492303	FBgn0182586	+	8491568	8492401	0	843	833	0.011933174224343675
peak_2839	peak_3403	2R	11903773	11903918	FBgn0260959	-	11903598	11904087	0	Scf_2R	8496166	8496190	FBgn0197155	-	8495892	8496379	0	489	487	0.004098360655737705
peak_2842	peak_3411	2R	11970685	11970981	FBgn0026573	+	11970574	11971431	0	Scf_2R	8562984	8563271	FBgn0182591	+	8562859	8563714	0	857	855	0.002336448598130841
peak_2843	peak_3413	2R	11982724	11982956	FBgn0053145	-	11982690	11983026	0	Scf_2R	8574250	8574457	FBgn0197151	-	8574224	8574556	0	336	332	0.011976047904191617
peak_2844	peak_3414	2R	11985266	11985393	FBgn0011704	-	11984530	11985573	0	Scf_2R	8576805	8576960	FBgn0197150	-	8576059	8577118	0	1043	1059	0.015223596574690771
peak_2849	peak_3421	2R	12034210	12034431	FBgn0033677	+	12033807	12035041	0	Scf_2R	8625039	8625224	FBgn0182596	+	8624897	8626078	0	1234	1181	0.04389233954451346
peak_2851	peak_3423	2R	12037297	12037422	FBgn0010339	+	12036957	12037739	0	Scf_2R	8628317	8628437	FBgn0182597	+	8627975	8628754	0	782	779	0.003843689942344651
peak_2853	peak_3424	2R	12039040	12039118	FBgn0004463	+	12038910	12039463	0	Scf_2R	8630038	8630125	FBgn0182598	+	8629924	8630470	0	553	546	0.012738853503184714
peak_2854	peak_3425	2R	12044611	12044863	FBgn0024732	+	12044469	12045418	0	Scf_2R	8635377	8635635	FBgn0182599	+	8635232	8636186	0	949	954	0.005254860746190226
peak_2857	peak_3431	2R	12140630	12140950	FBgn0027495	+	12140525	12140911	0	Scf_2R	8731976	8732281	FBgn0182604	+	8731866	8732251	0	386	385	0.0025940337224383916
peak_2858	peak_3432	2R	12145709	12145759	FBgn0033686	+	12145620	12146417	0	Scf_2R	8737027	8737070	FBgn0187066	+	8736933	8737724	0	797	791	0.007556675062972292
peak_2859	peak_3433	2R	12150910	12151057	FBgn0027504	-	12150246	12151362	0	Scf_2R	8742174	8742324	FBgn0186916	-	8741535	8742627	0	1116	1092	0.021739130434782608
peak_2861	peak_3436	2R	12165634	12165739	FBgn0085261	-	12166301	12166901	-563	Scf_2R	8757742	8758057	FBgn0197136	-	8758408	8759003	-352	600	595	0.008368200836820083
peak_2862	peak_3437	2R	12168730	12168876	FBgn0023167	+	12167281	12169401	0	Scf_2R	8760532	8760962	FBgn0187068	+	8759376	8761514	0	2120	2138	0.008454673555659934
peak_2872	peak_3447	2R	12184189	12184310	FBgn0000426	-	12184227	12184632	0	Scf_2R	8776547	8776662	FBgn0186911	-	8776583	8776989	0	405	406	0.002466091245376079
peak_2882	peak_3458	2R	12321237	12321342	FBgn0033712	+	12321116	12321694	0	Scf_2R	8913827	8913930	FBgn0182617	+	8913703	8914282	0	578	579	0.001728608470181504
peak_2888	peak_3465	2R	12337796	12338041	FBgn0033716	+	12337717	12338323	0	Scf_2R	8930395	8930634	FBgn0182622	+	8930302	8930915	0	606	613	0.011484823625922888
peak_2894	peak_3470	2R	12425591	12425710	FBgn0033735	+	12425463	12426031	0	Scf_2R	9024537	9024797	FBgn0182649	+	9024546	9025120	0	568	574	0.010507880910683012
peak_2895	peak_3471	2R	12430936	12431099	FBgn0033737	-	12430630	12431519	0	Scf_2R	9030030	9030191	FBgn0197120	-	9029724	9030575	0	889	851	0.04367816091954023
peak_2897	peak_3473	2R	12437344	12437890	FBgn0033739	+	12436980	12438101	0	Scf_2R	9036371	9036923	FBgn0182651	+	9036014	9037135	0	1121	1121	0.0
peak_2898	peak_3474	2R	12453189	12453516	FBgn0010238	+	12452938	12454695	0	Scf_2R	9052132	9052458	FBgn0182653	+	9051873	9053647	0	1757	1774	0.009629000283205891
peak_2900	peak_3475	2R	12468650	12468752	FBgn0033741	+	12468071	12468951	0	Scf_2R	9067548	9067644	FBgn0182654	+	9066969	9067843	0	880	874	0.0068415051311288486
peak_2903	peak_3479	2R	12515374	12515443	FBgn0033750	+	12515325	12515445	0	Scf_2R	9111190	9111254	FBgn0182660	+	9111137	9111256	0	120	119	0.008368200836820083
peak_2905	peak_3483	2R	12529052	12529726	FBgn0011592	+	12528748	12529555	0	Scf_2R	9125110	9125801	FBgn0182662	+	9124795	9125619	0	807	824	0.020846106683016553
peak_2909	peak_3486	2R	12569726	12569847	FBgn0033754	-	12569768	12569980	0	Scf_2R	9165905	9166012	FBgn0197110	-	9165939	9166143	0	212	204	0.038461538461538464
peak_2910	peak_3487	2R	12572067	12572137	FBgn0033755	+	12571907	12572703	0	Scf_2R	9168393	9168464	FBgn0182665	+	9168235	9169009	0	796	774	0.02802547770700637
peak_2914	peak_3493	2R	12592328	12592917	FBgn0022764	-	12592138	12593069	0	Scf_2R	9188730	9189322	FBgn0197109	-	9188548	9189477	0	931	929	0.002150537634408602
peak_2915	peak_3494	2R	12593603	12593999	FBgn0027356	+	12593450	12594122	0	Scf_2R	9189806	9190352	FBgn0182666	+	9189814	9190475	0	672	661	0.016504126031507877
peak_2917	peak_3495	2R	12615787	12615829	FBgn0004435	+	12609561	12609932	-5856	Scf_2R	9208823	9208963	FBgn0182667	+	9205641	9206012	-2812	371	371	0.0
peak_2919	peak_3498	2R	12632156	12632281	FBgn0033757	-	12632043	12632678	0	Scf_2R	9228479	9228670	FBgn0197108	-	9228366	9228997	0	635	631	0.00631911532385466
peak_2928	peak_3506	2R	12669886	12670219	FBgn0261673	-	12670127	12670389	0	Scf_2R	9266307	9266635	FBgn0197103	-	9266548	9266808	0	262	260	0.007662835249042145
