peak_0	peak_5	FBgn0051973	2858	FBgn0051973	-13850	FBgn0051973	3760	FBgn0051973	-9545	True
peak_3158	peak_3761	FBgn0020767	0	FBgn0020767	0	FBgn0020767	0	FBgn0020767	0	True
peak_3159	peak_3762	FBgn0015602	0	FBgn0015602	0	FBgn0015602	0	FBgn0015602	0	True
peak_3160	peak_3763	FBgn0015602	0	FBgn0015602	0	FBgn0015602	0	FBgn0015602	0	True
peak_3161	peak_3764	FBgn0001319	2450	FBgn0001319	-2898	FBgn0001319	2600	FBgn0001319	-3011	True
peak_3162	peak_3765	FBgn0001319	7080	FBgn0001319	-596	FBgn0033968	8653	FBgn0001319	-630	True
peak_3163	peak_3767	FBgn0033970	0	FBgn0033970	0	FBgn0033970	0	FBgn0033970	0	True
peak_3164	peak_3768	FBgn0033971	0	FBgn0033971	0	FBgn0033971	0	FBgn0033971	0	True
peak_3165	peak_3769	FBgn0027783	0	FBgn0027783	0	FBgn0027783	0	FBgn0027783	0	True
peak_3165	peak_3769	FBgn0027783	0	FBgn0027783	0	FBgn0027783	0	FBgn0028434	0	True
peak_3165	peak_3769	FBgn0027783	0	FBgn0027783	0	FBgn0028434	0	FBgn0027783	0	True
peak_3165	peak_3769	FBgn0027783	0	FBgn0027783	0	FBgn0028434	0	FBgn0028434	0	True
peak_3165	peak_3769	FBgn0027783	0	FBgn0028434	0	FBgn0027783	0	FBgn0027783	0	True
peak_3165	peak_3769	FBgn0027783	0	FBgn0028434	0	FBgn0027783	0	FBgn0028434	0	True
peak_3165	peak_3769	FBgn0027783	0	FBgn0028434	0	FBgn0028434	0	FBgn0027783	0	True
peak_3165	peak_3769	FBgn0027783	0	FBgn0028434	0	FBgn0028434	0	FBgn0028434	0	True
peak_3165	peak_3769	FBgn0028434	0	FBgn0027783	0	FBgn0027783	0	FBgn0027783	0	True
peak_3165	peak_3769	FBgn0028434	0	FBgn0027783	0	FBgn0027783	0	FBgn0028434	0	True
peak_3165	peak_3769	FBgn0028434	0	FBgn0027783	0	FBgn0028434	0	FBgn0027783	0	True
peak_3165	peak_3769	FBgn0028434	0	FBgn0027783	0	FBgn0028434	0	FBgn0028434	0	True
peak_3165	peak_3769	FBgn0028434	0	FBgn0028434	0	FBgn0027783	0	FBgn0027783	0	True
peak_3165	peak_3769	FBgn0028434	0	FBgn0028434	0	FBgn0027783	0	FBgn0028434	0	True
peak_3165	peak_3769	FBgn0028434	0	FBgn0028434	0	FBgn0028434	0	FBgn0027783	0	True
peak_3165	peak_3769	FBgn0028434	0	FBgn0028434	0	FBgn0028434	0	FBgn0028434	0	True
peak_3166	peak_3770	FBgn0033972	0	FBgn0033972	0	FBgn0033972	0	FBgn0033972	0	True
peak_3167	peak_3771	FBgn0033973	0	FBgn0033973	0	FBgn0033973	0	FBgn0033973	0	True
peak_3168	peak_3772	FBgn0053506	0	FBgn0053506	0	FBgn0053506	0	FBgn0053506	0	True
peak_3169	peak_3773	FBgn0053505	0	FBgn0053505	0	FBgn0053505	0	FBgn0053505	0	True
peak_3170	peak_3774	FBgn0264962	0	FBgn0264962	0	FBgn0264962	0	FBgn0264962	0	True
peak_3170	peak_3774	FBgn0264962	0	FBgn0013773	0	FBgn0264962	0	FBgn0264962	0	True
peak_3170	peak_3774	FBgn0013773	0	FBgn0264962	0	FBgn0264962	0	FBgn0264962	0	True
peak_3170	peak_3774	FBgn0013773	0	FBgn0013773	0	FBgn0264962	0	FBgn0264962	0	True
peak_3171	peak_3775	FBgn0033980	469	FBgn0013773	-7523	FBgn0033980	694	FBgn0013773	-5715	True
peak_3173	peak_3778	FBgn0033982	11142	FBgn0033980	-2733	FBgn0033982	3814	FBgn0033980	-2747	True
peak_3174	peak_3781	FBgn0033982	0	FBgn0033982	0	FBgn0033982	0	FBgn0033982	0	True
peak_3175	peak_3783	FBgn0027596	0	FBgn0027596	0	FBgn0027596	218	FBgn0027596	-1770	True
peak_3177	peak_3784	FBgn0027596	0	FBgn0027596	0	FBgn0027596	0	FBgn0027596	0	True
peak_3179	peak_3785	FBgn0027596	0	FBgn0027596	0	FBgn0027596	0	FBgn0027596	0	True
peak_3181	peak_3790	FBgn0261854	0	FBgn0261854	0	FBgn0261854	0	FBgn0261854	0	True
peak_3182	peak_3791	FBgn0261854	0	FBgn0261854	0	FBgn0261854	0	FBgn0261854	0	True
peak_3182	peak_3791	FBgn0261854	0	FBgn0261854	0	FBgn0261854	0	FBgn0033987	0	True
peak_3182	peak_3791	FBgn0261854	0	FBgn0261854	0	FBgn0033987	0	FBgn0261854	0	True
peak_3182	peak_3791	FBgn0261854	0	FBgn0261854	0	FBgn0033987	0	FBgn0033987	0	True
peak_3182	peak_3791	FBgn0261854	0	FBgn0033987	0	FBgn0261854	0	FBgn0261854	0	True
peak_3182	peak_3791	FBgn0261854	0	FBgn0033987	0	FBgn0261854	0	FBgn0033987	0	True
peak_3182	peak_3791	FBgn0261854	0	FBgn0033987	0	FBgn0033987	0	FBgn0261854	0	True
peak_3182	peak_3791	FBgn0261854	0	FBgn0033987	0	FBgn0033987	0	FBgn0033987	0	True
peak_3182	peak_3791	FBgn0033987	0	FBgn0261854	0	FBgn0261854	0	FBgn0261854	0	True
peak_3182	peak_3791	FBgn0033987	0	FBgn0261854	0	FBgn0261854	0	FBgn0033987	0	True
peak_3182	peak_3791	FBgn0033987	0	FBgn0261854	0	FBgn0033987	0	FBgn0261854	0	True
peak_3182	peak_3791	FBgn0033987	0	FBgn0261854	0	FBgn0033987	0	FBgn0033987	0	True
peak_3182	peak_3791	FBgn0033987	0	FBgn0033987	0	FBgn0261854	0	FBgn0261854	0	True
peak_3182	peak_3791	FBgn0033987	0	FBgn0033987	0	FBgn0261854	0	FBgn0033987	0	True
peak_3182	peak_3791	FBgn0033987	0	FBgn0033987	0	FBgn0033987	0	FBgn0261854	0	True
peak_3182	peak_3791	FBgn0033987	0	FBgn0033987	0	FBgn0033987	0	FBgn0033987	0	True
peak_3183	peak_3793	FBgn0033987	0	FBgn0033987	0	FBgn0033987	6587	FBgn0033987	-495	True
peak_3184	peak_3794	FBgn0033987	2340	FBgn0033987	-2431	FBgn0033987	2419	FBgn0033987	-4730	True
peak_3185	peak_3795	FBgn0033987	1276	FBgn0033987	-4100	FBgn0033987	966	FBgn0033987	-6099	True
peak_3186	peak_3796	FBgn0033987	2915	FBgn0033987	-96	FBgn0033987	4285	FBgn0033987	-80	True
peak_3187	peak_3797	FBgn0033987	2087	FBgn0033987	-394	FBgn0033987	3450	FBgn0033987	-404	True
peak_3189	peak_3801	FBgn0033988	0	FBgn0033988	0	FBgn0033988	0	FBgn0033988	0	True
peak_3191	peak_3802	FBgn0033989	0	FBgn0033989	0	FBgn0033989	0	FBgn0033989	0	True
peak_3191	peak_3802	FBgn0033989	0	FBgn0033990	0	FBgn0033989	0	FBgn0033989	0	True
peak_3191	peak_3802	FBgn0033990	0	FBgn0033989	0	FBgn0033989	0	FBgn0033989	0	True
peak_3191	peak_3802	FBgn0033990	0	FBgn0033990	0	FBgn0033989	0	FBgn0033989	0	True
peak_3195	peak_3804	FBgn0262547	1611	FBgn0033990	-17340	FBgn0262547	1610	FBgn0033990	-18060	True
peak_3197	peak_3807	FBgn0015371	5426	FBgn0043530	-84501	FBgn0015371	5381	FBgn0043530	-76825	True
peak_3199	peak_3808	FBgn0015371	288	FBgn0015371	-12601	FBgn0015371	9501	FBgn0015371	-4192	True
peak_3201	peak_3809	FBgn0015371	2152	FBgn0015371	-5886	FBgn0015371	2205	FBgn0015371	-11048	True
peak_3202	peak_3810	FBgn0015371	0	FBgn0015371	0	FBgn0015371	0	FBgn0015371	0	True
peak_3204	peak_3811	FBgn0033993	0	FBgn0033993	0	FBgn0033993	0	FBgn0033993	0	True
peak_3204	peak_3811	FBgn0033993	0	FBgn0033993	0	FBgn0033993	0	FBgn0033994	0	True
peak_3204	peak_3811	FBgn0033993	0	FBgn0033993	0	FBgn0033994	0	FBgn0033993	0	True
peak_3204	peak_3811	FBgn0033993	0	FBgn0033993	0	FBgn0033994	0	FBgn0033994	0	True
peak_3204	peak_3811	FBgn0033993	0	FBgn0033994	0	FBgn0033993	0	FBgn0033993	0	True
peak_3204	peak_3811	FBgn0033993	0	FBgn0033994	0	FBgn0033993	0	FBgn0033994	0	True
peak_3204	peak_3811	FBgn0033993	0	FBgn0033994	0	FBgn0033994	0	FBgn0033993	0	True
peak_3204	peak_3811	FBgn0033993	0	FBgn0033994	0	FBgn0033994	0	FBgn0033994	0	True
peak_3204	peak_3811	FBgn0033994	0	FBgn0033993	0	FBgn0033993	0	FBgn0033993	0	True
peak_3204	peak_3811	FBgn0033994	0	FBgn0033993	0	FBgn0033993	0	FBgn0033994	0	True
peak_3204	peak_3811	FBgn0033994	0	FBgn0033993	0	FBgn0033994	0	FBgn0033993	0	True
peak_3204	peak_3811	FBgn0033994	0	FBgn0033993	0	FBgn0033994	0	FBgn0033994	0	True
peak_3204	peak_3811	FBgn0033994	0	FBgn0033994	0	FBgn0033993	0	FBgn0033993	0	True
peak_3204	peak_3811	FBgn0033994	0	FBgn0033994	0	FBgn0033993	0	FBgn0033994	0	True
peak_3204	peak_3811	FBgn0033994	0	FBgn0033994	0	FBgn0033994	0	FBgn0033993	0	True
peak_3204	peak_3811	FBgn0033994	0	FBgn0033994	0	FBgn0033994	0	FBgn0033994	0	True
peak_3206	peak_3819	FBgn0033995	0	FBgn0033995	0	FBgn0033995	0	FBgn0033995	0	True
peak_3206	peak_3819	FBgn0033995	0	FBgn0033995	0	FBgn0033995	0	FBgn0033996	0	True
peak_3206	peak_3819	FBgn0033995	0	FBgn0033995	0	FBgn0033996	0	FBgn0033995	0	True
peak_3206	peak_3819	FBgn0033995	0	FBgn0033995	0	FBgn0033996	0	FBgn0033996	0	True
peak_3206	peak_3819	FBgn0033995	0	FBgn0033996	0	FBgn0033995	0	FBgn0033995	0	True
peak_3206	peak_3819	FBgn0033995	0	FBgn0033996	0	FBgn0033995	0	FBgn0033996	0	True
peak_3206	peak_3819	FBgn0033995	0	FBgn0033996	0	FBgn0033996	0	FBgn0033995	0	True
peak_3206	peak_3819	FBgn0033995	0	FBgn0033996	0	FBgn0033996	0	FBgn0033996	0	True
peak_3206	peak_3819	FBgn0033996	0	FBgn0033995	0	FBgn0033995	0	FBgn0033995	0	True
peak_3206	peak_3819	FBgn0033996	0	FBgn0033995	0	FBgn0033995	0	FBgn0033996	0	True
peak_3206	peak_3819	FBgn0033996	0	FBgn0033995	0	FBgn0033996	0	FBgn0033995	0	True
peak_3206	peak_3819	FBgn0033996	0	FBgn0033995	0	FBgn0033996	0	FBgn0033996	0	True
peak_3206	peak_3819	FBgn0033996	0	FBgn0033996	0	FBgn0033995	0	FBgn0033995	0	True
peak_3206	peak_3819	FBgn0033996	0	FBgn0033996	0	FBgn0033995	0	FBgn0033996	0	True
peak_3206	peak_3819	FBgn0033996	0	FBgn0033996	0	FBgn0033996	0	FBgn0033995	0	True
peak_3206	peak_3819	FBgn0033996	0	FBgn0033996	0	FBgn0033996	0	FBgn0033996	0	True
peak_3207	peak_3820	FBgn0033998	0	FBgn0033998	0	FBgn0033998	0	FBgn0033998	0	True
peak_3209	peak_3822	FBgn0034000	0	FBgn0034000	0	FBgn0034000	0	FBgn0034000	0	True
peak_3210	peak_3823	FBgn0034001	0	FBgn0034001	0	FBgn0034001	0	FBgn0034001	0	True
peak_3213	peak_3824	FBgn0259878	69	FBgn0034002	-7031	FBgn0259878	0	FBgn0259878	0	True
peak_3214	peak_3825	FBgn0259878	0	FBgn0259878	0	FBgn0259878	0	FBgn0259878	0	True
peak_3215	peak_3826	FBgn0286785	6597	FBgn0259878	-345	FBgn0286785	6769	FBgn0259878	-355	True
peak_3216	peak_3827	FBgn0286785	0	FBgn0286785	0	FBgn0286785	0	FBgn0286785	0	True
peak_3219	peak_3828	FBgn0265194	0	FBgn0265194	0	FBgn0265194	0	FBgn0265194	0	True
peak_3220	peak_3831	FBgn0265194	0	FBgn0265194	0	FBgn0265194	0	FBgn0265194	0	True
peak_3223	peak_3835	FBgn0034008	0	FBgn0034008	0	FBgn0034008	0	FBgn0034008	0	True
peak_3224	peak_3836	FBgn0004698	0	FBgn0004698	0	FBgn0004698	0	FBgn0004698	0	True
peak_3225	peak_3837	FBgn0034009	0	FBgn0034009	0	FBgn0034009	0	FBgn0034009	0	True
peak_3226	peak_3838	FBgn0013750	0	FBgn0013750	0	FBgn0013750	0	FBgn0013750	0	True
peak_3230	peak_3844	FBgn0286813	0	FBgn0286813	0	FBgn0286813	0	FBgn0286813	0	True
peak_3231	peak_3845	FBgn0014865	550	FBgn0263980	-5223	FBgn0014865	830	FBgn0286813	-21341	True
peak_3233	peak_3846	FBgn0263980	0	FBgn0263980	0	FBgn0034021	153	FBgn0263980	-423	True
peak_3238	peak_3853	FBgn0019968	0	FBgn0019968	0	FBgn0019968	0	FBgn0019968	0	True
peak_3239	peak_3854	FBgn0019968	0	FBgn0019968	0	FBgn0019968	0	FBgn0019968	0	True
peak_3240	peak_3856	FBgn0019968	0	FBgn0019968	0	FBgn0019968	0	FBgn0019968	0	True
peak_3241	peak_3857	FBgn0050467	0	FBgn0050467	0	FBgn0050467	0	FBgn0050467	0	True
peak_3245	peak_3861	FBgn0024754	0	FBgn0024754	0	FBgn0024754	0	FBgn0024754	0	True
peak_3245	peak_3861	FBgn0024754	0	FBgn0024754	0	FBgn0024754	0	FBgn0050466	0	True
peak_3245	peak_3861	FBgn0024754	0	FBgn0024754	0	FBgn0050466	0	FBgn0024754	0	True
peak_3245	peak_3861	FBgn0024754	0	FBgn0024754	0	FBgn0050466	0	FBgn0050466	0	True
peak_3245	peak_3861	FBgn0024754	0	FBgn0050466	0	FBgn0024754	0	FBgn0024754	0	True
peak_3245	peak_3861	FBgn0024754	0	FBgn0050466	0	FBgn0024754	0	FBgn0050466	0	True
peak_3245	peak_3861	FBgn0024754	0	FBgn0050466	0	FBgn0050466	0	FBgn0024754	0	True
peak_3245	peak_3861	FBgn0024754	0	FBgn0050466	0	FBgn0050466	0	FBgn0050466	0	True
peak_3245	peak_3861	FBgn0024754	0	FBgn0013762	0	FBgn0024754	0	FBgn0024754	0	True
peak_3245	peak_3861	FBgn0024754	0	FBgn0013762	0	FBgn0024754	0	FBgn0050466	0	True
peak_3245	peak_3861	FBgn0024754	0	FBgn0013762	0	FBgn0050466	0	FBgn0024754	0	True
peak_3245	peak_3861	FBgn0024754	0	FBgn0013762	0	FBgn0050466	0	FBgn0050466	0	True
peak_3245	peak_3861	FBgn0050466	0	FBgn0024754	0	FBgn0024754	0	FBgn0024754	0	True
peak_3245	peak_3861	FBgn0050466	0	FBgn0024754	0	FBgn0024754	0	FBgn0050466	0	True
peak_3245	peak_3861	FBgn0050466	0	FBgn0024754	0	FBgn0050466	0	FBgn0024754	0	True
peak_3245	peak_3861	FBgn0050466	0	FBgn0024754	0	FBgn0050466	0	FBgn0050466	0	True
peak_3245	peak_3861	FBgn0050466	0	FBgn0050466	0	FBgn0024754	0	FBgn0024754	0	True
peak_3245	peak_3861	FBgn0050466	0	FBgn0050466	0	FBgn0024754	0	FBgn0050466	0	True
peak_3245	peak_3861	FBgn0050466	0	FBgn0050466	0	FBgn0050466	0	FBgn0024754	0	True
peak_3245	peak_3861	FBgn0050466	0	FBgn0050466	0	FBgn0050466	0	FBgn0050466	0	True
peak_3245	peak_3861	FBgn0050466	0	FBgn0013762	0	FBgn0024754	0	FBgn0024754	0	True
peak_3245	peak_3861	FBgn0050466	0	FBgn0013762	0	FBgn0024754	0	FBgn0050466	0	True
peak_3245	peak_3861	FBgn0050466	0	FBgn0013762	0	FBgn0050466	0	FBgn0024754	0	True
peak_3245	peak_3861	FBgn0050466	0	FBgn0013762	0	FBgn0050466	0	FBgn0050466	0	True
peak_3245	peak_3861	FBgn0013762	0	FBgn0024754	0	FBgn0024754	0	FBgn0024754	0	True
peak_3245	peak_3861	FBgn0013762	0	FBgn0024754	0	FBgn0024754	0	FBgn0050466	0	True
peak_3245	peak_3861	FBgn0013762	0	FBgn0024754	0	FBgn0050466	0	FBgn0024754	0	True
peak_3245	peak_3861	FBgn0013762	0	FBgn0024754	0	FBgn0050466	0	FBgn0050466	0	True
peak_3245	peak_3861	FBgn0013762	0	FBgn0050466	0	FBgn0024754	0	FBgn0024754	0	True
peak_3245	peak_3861	FBgn0013762	0	FBgn0050466	0	FBgn0024754	0	FBgn0050466	0	True
peak_3245	peak_3861	FBgn0013762	0	FBgn0050466	0	FBgn0050466	0	FBgn0024754	0	True
peak_3245	peak_3861	FBgn0013762	0	FBgn0050466	0	FBgn0050466	0	FBgn0050466	0	True
peak_3245	peak_3861	FBgn0013762	0	FBgn0013762	0	FBgn0024754	0	FBgn0024754	0	True
peak_3245	peak_3861	FBgn0013762	0	FBgn0013762	0	FBgn0024754	0	FBgn0050466	0	True
peak_3245	peak_3861	FBgn0013762	0	FBgn0013762	0	FBgn0050466	0	FBgn0024754	0	True
peak_3245	peak_3861	FBgn0013762	0	FBgn0013762	0	FBgn0050466	0	FBgn0050466	0	True
peak_3246	peak_3862	FBgn0013762	0	FBgn0013762	0	FBgn0013762	0	FBgn0013762	0	True
peak_3246	peak_3862	FBgn0013762	0	FBgn0013762	0	FBgn0013762	0	FBgn0050466	0	True
peak_3246	peak_3862	FBgn0013762	0	FBgn0013762	0	FBgn0050466	0	FBgn0013762	0	True
peak_3246	peak_3862	FBgn0013762	0	FBgn0013762	0	FBgn0050466	0	FBgn0050466	0	True
peak_3246	peak_3862	FBgn0013762	0	FBgn0050466	0	FBgn0013762	0	FBgn0013762	0	True
peak_3246	peak_3862	FBgn0013762	0	FBgn0050466	0	FBgn0013762	0	FBgn0050466	0	True
peak_3246	peak_3862	FBgn0013762	0	FBgn0050466	0	FBgn0050466	0	FBgn0013762	0	True
peak_3246	peak_3862	FBgn0013762	0	FBgn0050466	0	FBgn0050466	0	FBgn0050466	0	True
peak_3246	peak_3862	FBgn0050466	0	FBgn0013762	0	FBgn0013762	0	FBgn0013762	0	True
peak_3246	peak_3862	FBgn0050466	0	FBgn0013762	0	FBgn0013762	0	FBgn0050466	0	True
peak_3246	peak_3862	FBgn0050466	0	FBgn0013762	0	FBgn0050466	0	FBgn0013762	0	True
peak_3246	peak_3862	FBgn0050466	0	FBgn0013762	0	FBgn0050466	0	FBgn0050466	0	True
peak_3246	peak_3862	FBgn0050466	0	FBgn0050466	0	FBgn0013762	0	FBgn0013762	0	True
peak_3246	peak_3862	FBgn0050466	0	FBgn0050466	0	FBgn0013762	0	FBgn0050466	0	True
peak_3246	peak_3862	FBgn0050466	0	FBgn0050466	0	FBgn0050466	0	FBgn0013762	0	True
peak_3246	peak_3862	FBgn0050466	0	FBgn0050466	0	FBgn0050466	0	FBgn0050466	0	True
peak_3247	peak_3863	FBgn0034033	0	FBgn0034033	0	FBgn0034033	0	FBgn0034033	0	True
peak_3248	peak_3864	FBgn0260429	13041	FBgn0034033	-26144	FBgn0260429	12178	FBgn0034033	-26276	True
peak_3249	peak_3865	FBgn0260429	2164	FBgn0034033	-36786	FBgn0260429	1552	FBgn0034033	-36982	True
peak_3250	peak_3866	FBgn0260429	0	FBgn0260429	0	FBgn0260429	0	FBgn0260429	0	True
peak_3251	peak_3867	FBgn0260429	0	FBgn0260429	0	FBgn0260429	0	FBgn0260429	0	True
peak_3252	peak_3868	FBgn0023441	0	FBgn0023441	0	FBgn0023441	0	FBgn0023441	0	True
peak_3253	peak_3869	FBgn0023441	0	FBgn0023441	0	FBgn0023441	0	FBgn0023441	0	True
peak_3253	peak_3869	FBgn0023441	0	FBgn0034035	0	FBgn0023441	0	FBgn0023441	0	True
peak_3253	peak_3869	FBgn0034035	0	FBgn0023441	0	FBgn0023441	0	FBgn0023441	0	True
peak_3253	peak_3869	FBgn0034035	0	FBgn0034035	0	FBgn0023441	0	FBgn0023441	0	True
peak_3254	peak_3870	FBgn0034035	0	FBgn0034035	0	FBgn0034035	0	FBgn0034035	0	True
peak_3255	peak_3871	FBgn0262512	0	FBgn0262512	0	FBgn0262512	0	FBgn0262512	0	True
peak_3256	peak_3872	FBgn0262512	0	FBgn0262512	0	FBgn0262512	0	FBgn0262512	0	True
peak_3257	peak_3873	FBgn0284254	0	FBgn0284254	0	FBgn0284254	0	FBgn0284254	0	True
peak_3259	peak_3875	FBgn0050089	0	FBgn0050089	0	FBgn0050089	0	FBgn0050089	0	True
peak_3261	peak_3876	FBgn0050089	3286	FBgn0050089	-15170	FBgn0050089	3272	FBgn0050089	-15035	True
peak_3262	peak_3877	FBgn0050089	1081	FBgn0050089	-17017	FBgn0050089	1252	FBgn0050089	-17110	True
peak_3263	peak_3878	FBgn0050089	823	FBgn0050089	-78	FBgn0050089	1208	FBgn0050089	-259	True
peak_3264	peak_3882	FBgn0265991	171	FBgn0265991	-133	FBgn0265991	179	FBgn0265991	-101	True
peak_3265	peak_3883	FBgn0265991	724	FBgn0034046	-7057	FBgn0265991	743	FBgn0265991	-19166	True
peak_3266	peak_3884	FBgn0265991	7264	FBgn0265991	-2378	FBgn0265991	7495	FBgn0265991	-2434	True
peak_3267	peak_3885	FBgn0265991	6657	FBgn0265991	-4371	FBgn0265991	6684	FBgn0265991	-4468	True
peak_3268	peak_3886	FBgn0265991	5468	FBgn0265991	-4828	FBgn0265991	5549	FBgn0265991	-4900	True
peak_3269	peak_3888	FBgn0265991	0	FBgn0265991	0	FBgn0265991	0	FBgn0265991	0	True
peak_3270	peak_3890	FBgn0003130	5047	FBgn0053465	-285	FBgn0003130	1579	FBgn0053465	-74	True
peak_3272	peak_3892	FBgn0034046	0	FBgn0034046	0	FBgn0034046	666	FBgn0034045	-363	True
peak_3273	peak_3893	FBgn0022160	0	FBgn0022160	0	FBgn0022160	0	FBgn0022160	0	True
peak_3274	peak_3894	FBgn0022160	0	FBgn0022160	0	FBgn0022160	0	FBgn0022160	0	True
peak_3275	peak_3895	FBgn0050085	493	FBgn0022160	-615	FBgn0050085	627	FBgn0022160	-646	True
peak_3276	peak_3896	FBgn0050085	0	FBgn0050085	0	FBgn0050085	0	FBgn0050085	0	True
peak_3277	peak_3897	FBgn0264089	0	FBgn0264089	0	FBgn0264089	0	FBgn0264089	0	True
peak_3278	peak_3898	FBgn0264089	0	FBgn0264089	0	FBgn0264089	0	FBgn0264089	0	True
peak_3279	peak_3899	FBgn0034049	394	FBgn0264089	-358	FBgn0034049	394	FBgn0264089	-367	True
peak_3280	peak_3900	FBgn0034049	0	FBgn0034049	0	FBgn0034049	0	FBgn0034049	0	True
peak_3280	peak_3900	FBgn0034049	0	FBgn0015247	0	FBgn0034049	0	FBgn0034049	0	True
peak_3280	peak_3900	FBgn0015247	0	FBgn0034049	0	FBgn0034049	0	FBgn0034049	0	True
peak_3280	peak_3900	FBgn0015247	0	FBgn0015247	0	FBgn0034049	0	FBgn0034049	0	True
peak_3283	peak_3905	FBgn0265045	0	FBgn0265045	0	FBgn0265045	0	FBgn0265045	0	True
peak_3285	peak_3906	FBgn0265045	0	FBgn0265045	0	FBgn0265045	0	FBgn0265045	0	True
peak_3285	peak_3906	FBgn0265045	0	FBgn0265045	0	FBgn0265045	0	FBgn0034054	0	True
peak_3285	peak_3906	FBgn0265045	0	FBgn0265045	0	FBgn0034054	0	FBgn0265045	0	True
peak_3285	peak_3906	FBgn0265045	0	FBgn0265045	0	FBgn0034054	0	FBgn0034054	0	True
peak_3285	peak_3906	FBgn0265045	0	FBgn0034054	0	FBgn0265045	0	FBgn0265045	0	True
peak_3285	peak_3906	FBgn0265045	0	FBgn0034054	0	FBgn0265045	0	FBgn0034054	0	True
peak_3285	peak_3906	FBgn0265045	0	FBgn0034054	0	FBgn0034054	0	FBgn0265045	0	True
peak_3285	peak_3906	FBgn0265045	0	FBgn0034054	0	FBgn0034054	0	FBgn0034054	0	True
peak_3285	peak_3906	FBgn0034054	0	FBgn0265045	0	FBgn0265045	0	FBgn0265045	0	True
peak_3285	peak_3906	FBgn0034054	0	FBgn0265045	0	FBgn0265045	0	FBgn0034054	0	True
peak_3285	peak_3906	FBgn0034054	0	FBgn0265045	0	FBgn0034054	0	FBgn0265045	0	True
peak_3285	peak_3906	FBgn0034054	0	FBgn0265045	0	FBgn0034054	0	FBgn0034054	0	True
peak_3285	peak_3906	FBgn0034054	0	FBgn0034054	0	FBgn0265045	0	FBgn0265045	0	True
peak_3285	peak_3906	FBgn0034054	0	FBgn0034054	0	FBgn0265045	0	FBgn0034054	0	True
peak_3285	peak_3906	FBgn0034054	0	FBgn0034054	0	FBgn0034054	0	FBgn0265045	0	True
peak_3285	peak_3906	FBgn0034054	0	FBgn0034054	0	FBgn0034054	0	FBgn0034054	0	True
peak_3286	peak_3907	FBgn0034057	0	FBgn0034057	0	FBgn0034057	0	FBgn0034057	0	True
peak_3286	peak_3907	FBgn0034057	0	FBgn0034057	0	FBgn0034057	0	FBgn0034058	0	True
peak_3286	peak_3907	FBgn0034057	0	FBgn0034057	0	FBgn0034058	0	FBgn0034057	0	True
peak_3286	peak_3907	FBgn0034057	0	FBgn0034057	0	FBgn0034058	0	FBgn0034058	0	True
peak_3286	peak_3907	FBgn0034057	0	FBgn0034058	0	FBgn0034057	0	FBgn0034057	0	True
peak_3286	peak_3907	FBgn0034057	0	FBgn0034058	0	FBgn0034057	0	FBgn0034058	0	True
peak_3286	peak_3907	FBgn0034057	0	FBgn0034058	0	FBgn0034058	0	FBgn0034057	0	True
peak_3286	peak_3907	FBgn0034057	0	FBgn0034058	0	FBgn0034058	0	FBgn0034058	0	True
peak_3286	peak_3907	FBgn0034058	0	FBgn0034057	0	FBgn0034057	0	FBgn0034057	0	True
peak_3286	peak_3907	FBgn0034058	0	FBgn0034057	0	FBgn0034057	0	FBgn0034058	0	True
peak_3286	peak_3907	FBgn0034058	0	FBgn0034057	0	FBgn0034058	0	FBgn0034057	0	True
peak_3286	peak_3907	FBgn0034058	0	FBgn0034057	0	FBgn0034058	0	FBgn0034058	0	True
peak_3286	peak_3907	FBgn0034058	0	FBgn0034058	0	FBgn0034057	0	FBgn0034057	0	True
peak_3286	peak_3907	FBgn0034058	0	FBgn0034058	0	FBgn0034057	0	FBgn0034058	0	True
peak_3286	peak_3907	FBgn0034058	0	FBgn0034058	0	FBgn0034058	0	FBgn0034057	0	True
peak_3286	peak_3907	FBgn0034058	0	FBgn0034058	0	FBgn0034058	0	FBgn0034058	0	True
peak_3287	peak_3908	FBgn0034058	0	FBgn0034058	0	FBgn0034058	0	FBgn0034058	0	True
peak_3287	peak_3908	FBgn0034058	0	FBgn0034058	0	FBgn0034058	0	FBgn0034059	0	True
peak_3287	peak_3908	FBgn0034058	0	FBgn0034058	0	FBgn0034059	0	FBgn0034058	0	True
peak_3287	peak_3908	FBgn0034058	0	FBgn0034058	0	FBgn0034059	0	FBgn0034059	0	True
peak_3287	peak_3908	FBgn0034058	0	FBgn0034059	0	FBgn0034058	0	FBgn0034058	0	True
peak_3287	peak_3908	FBgn0034058	0	FBgn0034059	0	FBgn0034058	0	FBgn0034059	0	True
peak_3287	peak_3908	FBgn0034058	0	FBgn0034059	0	FBgn0034059	0	FBgn0034058	0	True
peak_3287	peak_3908	FBgn0034058	0	FBgn0034059	0	FBgn0034059	0	FBgn0034059	0	True
peak_3287	peak_3908	FBgn0034059	0	FBgn0034058	0	FBgn0034058	0	FBgn0034058	0	True
peak_3287	peak_3908	FBgn0034059	0	FBgn0034058	0	FBgn0034058	0	FBgn0034059	0	True
peak_3287	peak_3908	FBgn0034059	0	FBgn0034058	0	FBgn0034059	0	FBgn0034058	0	True
peak_3287	peak_3908	FBgn0034059	0	FBgn0034058	0	FBgn0034059	0	FBgn0034059	0	True
