gene	gapped_len	mel_len	sim_len	gap_num	indel_num	indel_mean_len	ungapped_len
FBgn0030711	871	841	842	59	6	9.833333333333334	812
FBgn0030716	1058	1000	963	153	14	10.928571428571429	905
FBgn0030717	1047	1000	952	142	12	11.833333333333334	905
FBgn0030718	1004	1000	994	14	7	2	990
FBgn0030720	1003	1000	997	9	7	1.2857142857142858	994
FBgn0030721	1030	1000	1024	36	11	3.272727272727273	994
FBgn0030722	1082	1000	1048	116	12	9.666666666666666	966
FBgn0030723	1082	1000	1047	117	11	10.636363636363637	965
FBgn0030725	1033	1000	990	76	15	5.066666666666666	957
FBgn0030729	953	943	947	16	2	8	937
FBgn0030731	1001	1000	938	64	10	6.4	937
FBgn0030733	1032	1000	1026	38	9	4.222222222222222	994
FBgn0030734	1000	1000	1000	0	0	NA	1000
FBgn0030735	1018	1000	998	38	6	6.333333333333333	980
FBgn0030738	1002	1000	976	28	7	4	974
FBgn0030739	1004	1000	979	29	9	3.2222222222222223	975
FBgn0030740	1033	1000	1023	43	8	5.375	990
FBgn0030742	838	802	821	53	16	3.3125	785
FBgn0030743	1003	1000	999	7	5	1.4	996
FBgn0030746	1001	1000	911	91	14	6.5	910
FBgn0030747	1037	1000	948	126	14	9	911
FBgn0030749	1003	1000	1001	5	2	2.5	998
FBgn0030752	1023	1000	988	58	15	3.8666666666666667	965
FBgn0030753	1015	1000	997	33	7	4.714285714285714	982
FBgn0030759	1053	1000	1047	59	9	6.555555555555555	994
FBgn0030766	1052	1000	1040	64	8	8	988
FBgn0030768	1019	1000	1013	25	7	3.5714285714285716	994
FBgn0030769	1013	1000	967	59	13	4.538461538461538	954
FBgn0030770	1019	1000	956	82	5	16.4	937
FBgn0030773	764	713	703	112	13	8.615384615384615	652
FBgn0030775	1003	1000	945	61	6	10.166666666666666	942
FBgn0030777	1038	1000	1001	75	10	7.5	963
FBgn0030786	1033	1000	961	105	11	9.545454545454545	928
FBgn0030789	1035	1000	986	84	12	7	951
FBgn0030790	1035	1000	984	86	13	6.615384615384615	949
FBgn0030791	1003	1000	983	23	6	3.8333333333333335	980
FBgn0030792	1004	1000	944	64	12	5.333333333333333	940
FBgn0030793	1013	1000	959	67	3	22.333333333333332	946
FBgn0030795	795	787	747	56	11	5.090909090909091	739
FBgn0030796	1009	1000	966	52	6	8.666666666666666	957
FBgn0030798	1003	1000	630	376	9	41.77777777777778	627
FBgn0030799	1009	1000	994	24	12	2	985
FBgn0030800	1056	1000	1035	77	11	7	979
FBgn0030801	1057	1000	1056	58	7	8.285714285714286	999
FBgn0030805	709	701	676	41	6	6.833333333333333	668
FBgn0030806	1023	1000	938	108	14	7.714285714285714	915
FBgn0030807	1019	1000	1002	36	6	6	983
FBgn0030808	1019	1000	911	127	10	12.7	892
FBgn0030813	1014	1000	685	343	12	28.583333333333332	671
FBgn0030814	1000	1000	947	53	9	5.888888888888889	947
FBgn0030815	1014	1000	935	93	18	5.166666666666667	921
FBgn0030823	1006	1000	977	35	5	7	971
FBgn0030824	1014	1000	985	43	5	8.6	971
FBgn0030826	1023	1000	997	49	6	8.166666666666666	974
FBgn0030828	1004	1000	972	36	6	6	968
FBgn0030829	1055	1000	1049	61	4	15.25	994
FBgn0030830	1009	1000	976	42	5	8.4	967
FBgn0030834	1014	1000	996	32	6	5.333333333333333	982
FBgn0030837	1027	1000	1005	49	9	5.444444444444445	978
FBgn0030838	1030	1000	951	109	7	15.571428571428571	921
FBgn0030839	1008	1000	1008	8	1	8	1000
FBgn0030841	1021	1000	942	100	11	9.090909090909092	921
FBgn0030844	1023	1000	994	52	13	4	971
FBgn0030847	799	725	775	98	9	10.88888888888889	701
FBgn0030853	1045	1000	1039	51	8	6.375	994
FBgn0030854	1012	1000	1005	19	6	3.1666666666666665	993
FBgn0030855	1016	1000	1013	19	6	3.1666666666666665	997
FBgn0030858	1035	1000	1014	56	11	5.090909090909091	979
FBgn0030859	1051	1000	1035	67	11	6.090909090909091	984
FBgn0030863	1003	1000	999	7	5	1.4	996
FBgn0030864	1004	1000	987	21	7	3	983
FBgn0030868	1052	1000	1009	95	12	7.916666666666667	957
FBgn0030870	1031	1000	982	80	8	10	951
FBgn0030872	1000	1000	931	69	3	23	931
FBgn0030873	1001	1000	992	10	3	3.3333333333333335	991
FBgn0030874	1004	1000	1004	4	2	2	1000
FBgn0030876	1019	1000	1016	22	9	2.4444444444444446	997
FBgn0030877	1016	1000	997	35	5	7	981
FBgn0030878	1016	1000	1003	29	7	4.142857142857143	987
FBgn0030880	1008	1000	966	50	9	5.555555555555555	958
FBgn0030881	1017	1000	1004	30	7	4.285714285714286	987
FBgn0030883	1034	1000	1031	37	7	5.285714285714286	997
FBgn0030884	1052	1000	1021	83	13	6.384615384615385	969
FBgn0030887	1019	1000	1002	36	7	5.142857142857143	983
FBgn0030889	1016	1000	1005	27	6	4.5	989
FBgn0030890	701	699	683	20	5	4	681
FBgn0030891	1017	1000	1004	30	11	2.727272727272727	987
FBgn0030894	1007	1000	1005	9	5	1.8	998
FBgn0030897	1003	1000	980	26	6	4.333333333333333	977
FBgn0030898	1004	1000	958	50	10	5	954
FBgn0030899	1025	1000	986	64	11	5.818181818181818	961
FBgn0030900	1005	1000	928	82	12	6.833333333333333	923
FBgn0030904	1014	1000	983	45	8	5.625	969
FBgn0030905	1025	1000	984	66	11	6	959
FBgn0030911	1011	1000	957	65	10	6.5	946
FBgn0030912	1017	1000	984	50	14	3.5714285714285716	967
FBgn0030914	1007	1000	923	91	16	5.6875	916
FBgn0030915	1006	1000	1005	7	3	2.3333333333333335	999
FBgn0030921	1006	1000	951	61	10	6.1	945
FBgn0030925	892	876	858	50	11	4.545454545454546	842
FBgn0030926	781	726	776	60	8	7.5	721
FBgn0030928	1038	1000	966	110	12	9.166666666666666	928
FBgn0030929	1010	1000	965	55	12	4.583333333333333	955
FBgn0030930	1007	1000	1007	7	3	2.3333333333333335	1000
FBgn0030931	1005	1000	1002	8	5	1.6	997
FBgn0030933	1018	1000	976	60	14	4.285714285714286	958
FBgn0030936	1018	1000	806	230	10	23	788
FBgn0030937	1006	1000	897	115	6	19.166666666666668	891
FBgn0030941	1035	1000	1005	65	17	3.823529411764706	970
FBgn0030945	954	894	920	94	8	11.75	860
FBgn0030946	1043	1000	1020	66	9	7.333333333333333	977
FBgn0030947	1000	1000	948	52	4	13	948
FBgn0030951	1017	1000	965	69	13	5.3076923076923075	948
FBgn0030952	1024	1000	1013	35	9	3.888888888888889	989
FBgn0030961	980	945	944	71	10	7.1	909
FBgn0030963	1035	1000	968	102	4	25.5	933
FBgn0030964	941	881	863	138	14	9.857142857142858	803
FBgn0030966	1046	1000	1034	58	7	8.285714285714286	988
FBgn0030968	1052	1000	987	117	14	8.357142857142858	935
FBgn0030969	1047	1000	1002	92	12	7.666666666666667	955
FBgn0030970	1005	1000	996	14	4	3.5	991
FBgn0030973	1002	1000	959	45	8	5.625	957
FBgn0030976	1024	1000	979	69	10	6.9	955
FBgn0030979	1076	1000	1014	138	16	8.625	938
FBgn0030980	1043	1000	1009	77	14	5.5	966
FBgn0030981	1008	1000	971	45	14	3.2142857142857144	963
FBgn0030982	1012	1000	827	197	9	21.88888888888889	815
FBgn0030984	1019	1000	521	517	7	73.85714285714286	502
FBgn0030985	743	737	726	23	8	2.875	720
FBgn0030990	1032	1000	1000	64	9	7.111111111111111	968
FBgn0030991	1032	1000	1004	60	8	7.5	972
FBgn0030992	1007	1000	928	86	11	7.818181818181818	921
FBgn0030995	1032	1000	1005	59	9	6.555555555555555	973
FBgn0030997	894	892	794	102	10	10.2	792
FBgn0030998	1016	1000	863	169	14	12.071428571428571	847
FBgn0030999	1016	1000	941	91	15	6.066666666666666	925
FBgn0031000	791	706	779	97	10	9.7	694
FBgn0031002	1024	1000	937	111	14	7.928571428571429	913
FBgn0031004	1013	1000	925	101	13	7.769230769230769	912
FBgn0031005	1035	1000	995	75	20	3.75	960
FBgn0031006	1046	1000	1012	80	13	6.153846153846154	966
FBgn0031008	1000	1000	987	13	5	2.6	987
FBgn0031010	1030	1000	995	65	13	5	965
FBgn0031011	1053	1000	1020	86	11	7.818181818181818	967
FBgn0031012	1036	1000	969	103	15	6.866666666666666	933
FBgn0031018	1010	1000	839	181	4	45.25	829
FBgn0031020	1003	1000	1002	4	2	2	999
FBgn0031021	1001	1000	658	344	6	57.333333333333336	657
FBgn0031026	1020	1000	946	94	17	5.529411764705882	926
FBgn0031030	1032	1000	992	72	12	6	960
FBgn0031036	1000	1000	652	348	6	58	652
FBgn0031040	1020	1000	995	45	8	5.625	975
FBgn0031043	1006	1000	996	16	5	3.2	990
FBgn0031044	1010	1000	995	25	7	3.5714285714285716	985
FBgn0031045	1027	1000	932	122	26	4.6923076923076925	905
FBgn0031047	1023	1000	953	93	11	8.454545454545455	930
FBgn0031048	1036	1000	979	93	20	4.65	943
FBgn0031049	1039	1000	993	85	12	7.083333333333333	954
FBgn0031050	1009	1000	774	244	7	34.857142857142854	765
FBgn0031051	1027	1000	1018	36	8	4.5	991
FBgn0031052	1008	1000	987	29	5	5.8	979
FBgn0031053	1025	1000	1001	49	10	4.9	976
FBgn0031054	1025	1000	998	52	11	4.7272727272727275	973
FBgn0031057	1008	1000	1006	10	3	3.3333333333333335	998
FBgn0031061	1000	1000	999	1	1	1	999
FBgn0031062	1000	1000	991	9	3	3	991
FBgn0031064	1015	1000	962	68	7	9.714285714285714	947
FBgn0031065	1059	1000	887	231	8	28.875	828
FBgn0031069	1011	918	1001	103	11	9.363636363636363	908
FBgn0031070	1016	1000	894	138	12	11.5	878
FBgn0031077	1020	1000	1004	36	5	7.2	984
FBgn0031078	1016	1000	1006	26	7	3.7142857142857144	990
FBgn0031082	1036	1000	957	115	9	12.777777777777779	921
FBgn0031086	1020	1000	562	478	7	68.28571428571429	542
FBgn0031091	1049	1000	687	411	7	58.714285714285715	638
FBgn0031092	1039	1000	522	556	5	111.2	483
FBgn0031093	1000	1000	979	21	3	7	979
FBgn0031094	1000	1000	980	20	2	10	980
FBgn0031097	1025	1000	934	116	11	10.545454545454545	909
FBgn0031098	1031	1000	1022	40	8	5	991
FBgn0031099	1004	1000	911	97	11	8.818181818181818	907
FBgn0031100	1040	1000	1005	75	11	6.818181818181818	965
FBgn0031101	1005	1000	929	81	14	5.785714285714286	924
FBgn0031104	1010	1000	736	284	7	40.57142857142857	726
FBgn0031109	1005	1000	953	57	11	5.181818181818182	948
FBgn0031111	1014	1000	930	98	12	8.166666666666666	916
FBgn0031114	1053	1000	823	283	12	23.583333333333332	770
FBgn0031115	1007	1000	977	37	8	4.625	970
FBgn0031116	1038	1000	883	193	15	12.866666666666667	845
FBgn0031117	1053	1000	910	196	18	10.88888888888889	857
FBgn0031126	1023	1000	991	55	10	5.5	968
FBgn0031128	1023	1000	1017	29	9	3.2222222222222223	994
FBgn0031129	1007	1000	980	34	5	6.8	973
FBgn0031130	1045	1000	1028	62	9	6.888888888888889	983
FBgn0031135	1024	1000	999	49	9	5.444444444444445	975
FBgn0031146	1085	1000	1033	137	14	9.785714285714286	948
FBgn0031148	1151	1000	1034	268	20	13.4	883
FBgn0031149	1066	1000	1062	70	6	11.666666666666666	996
FBgn0031150	1001	1000	985	17	4	4.25	984
FBgn0031161	1015	1000	980	50	9	5.555555555555555	965
FBgn0031170	1024	1000	947	101	7	14.428571428571429	923
FBgn0031171	1006	1000	1002	10	3	3.3333333333333335	996
FBgn0031174	1033	1000	1003	63	11	5.7272727272727275	970
FBgn0031176	1033	1000	997	69	10	6.9	964
FBgn0031184	1000	1000	657	343	2	171.5	657
FBgn0031187	1055	1000	998	112	11	10.181818181818182	943
FBgn0031190	1007	1000	997	17	5	3.4	990
FBgn0031191	1031	1000	979	83	18	4.611111111111111	948
FBgn0031209	1007	1000	996	18	10	1.8	989
FBgn0031213	868	861	815	60	11	5.454545454545454	808
FBgn0031216	1014	1000	670	358	8	44.75	656
FBgn0031227	1037	1000	1029	45	10	4.5	992
FBgn0031228	1014	1000	1008	20	6	3.3333333333333335	994
FBgn0031231	1019	1000	1000	38	11	3.4545454545454546	981
FBgn0031232	1001	1000	998	4	2	2	997
FBgn0031233	1029	1000	1012	46	11	4.181818181818182	983
FBgn0031235	1014	1000	1006	22	8	2.75	992
FBgn0031240	1037	1000	1011	63	6	10.5	974
FBgn0031245	1012	1000	997	27	7	3.857142857142857	985
FBgn0031247	1012	1000	997	27	7	3.857142857142857	985
FBgn0031248	1025	1000	999	51	7	7.285714285714286	974
FBgn0031249	1001	1000	976	26	3	8.666666666666666	975
FBgn0031250	1007	1000	1005	9	4	2.25	998
FBgn0031251	1004	1000	981	27	4	6.75	977
FBgn0031252	1008	1000	1003	13	5	2.6	995
FBgn0031253	1000	1000	979	21	5	4.2	979
FBgn0031254	1005	1000	985	25	9	2.7777777777777777	980
FBgn0031256	1013	1000	1000	26	9	2.888888888888889	987
FBgn0031258	1038	1000	1013	63	9	7	975
FBgn0031263	1001	1000	952	50	7	7.142857142857143	951
FBgn0031264	1026	1000	980	72	8	9	954
FBgn0031265	1067	1000	1042	92	12	7.666666666666667	975
FBgn0031266	1044	1000	1042	46	5	9.2	998
FBgn0031267	1002	1000	1001	3	2	1.5	999
FBgn0031268	1006	1000	1005	7	2	3.5	999
FBgn0031270	1011	1000	979	43	14	3.0714285714285716	968
FBgn0031275	1025	1000	987	63	12	5.25	962
FBgn0031277	1007	1000	974	40	6	6.666666666666667	967
FBgn0031281	1000	1000	1000	0	0	NA	1000
FBgn0031282	1000	1000	1000	0	0	NA	1000
FBgn0031284	1002	1000	982	22	5	4.4	980
FBgn0031286	1002	1000	987	17	4	4.25	985
FBgn0031287	1001	1000	978	24	6	4	977
FBgn0031288	1005	953	914	143	10	14.3	862
FBgn0031292	1029	1000	1001	57	14	4.071428571428571	972
FBgn0031294	1024	1000	977	71	13	5.461538461538462	953
FBgn0031296	1066	1000	1046	86	13	6.615384615384615	980
FBgn0031299	1054	1000	1032	76	10	7.6	978
FBgn0031301	1006	1000	999	13	3	4.333333333333333	993
FBgn0031304	1034	1000	1006	62	10	6.2	972
FBgn0031305	1011	1000	922	100	9	11.11111111111111	911
FBgn0031306	1011	1000	1000	22	8	2.75	989
FBgn0031309	1001	1000	991	11	3	3.6666666666666665	990
FBgn0031310	1001	1000	993	9	2	4.5	992
FBgn0031312	1008	1000	938	78	6	13	930
FBgn0031314	1037	1000	892	182	11	16.545454545454547	855
FBgn0031317	1003	1000	971	35	7	5	968
FBgn0031318	1004	1000	999	9	4	2.25	995
FBgn0031320	1001	1000	998	4	2	2	997
FBgn0031321	1002	1000	1002	2	1	2	1000
FBgn0031327	1000	1000	958	42	5	8.4	958
FBgn0031331	1030	1000	1017	43	8	5.375	987
FBgn0031335	1017	1000	972	62	9	6.888888888888889	955
FBgn0031337	1000	1000	959	41	6	6.833333333333333	959
FBgn0031344	1010	1000	979	41	4	10.25	969
FBgn0031347	1001	1000	1001	1	1	1	1000
FBgn0031351	1001	1000	985	17	6	2.8333333333333335	984
FBgn0031356	1022	1000	986	58	6	9.666666666666666	964
FBgn0031357	1008	1000	1006	10	6	1.6666666666666667	998
FBgn0031359	967	952	944	38	13	2.923076923076923	929
FBgn0031361	1007	1000	1007	7	2	3.5	1000
FBgn0031364	1013	1000	1004	22	5	4.4	991
FBgn0031365	1009	1000	976	42	10	4.2	967
FBgn0031367	1065	1000	1054	76	9	8.444444444444445	989
FBgn0031372	1029	1000	999	59	3	19.666666666666668	970
FBgn0031373	1000	1000	247	753	4	188.25	247
FBgn0031374	1032	1000	290	774	6	129	258
FBgn0031375	1003	1000	975	31	6	5.166666666666667	972
FBgn0031377	1008	1000	1006	10	2	5	998
FBgn0031378	1008	1000	1006	10	2	5	998
FBgn0031381	1000	1000	991	9	4	2.25	991
FBgn0031388	1088	1000	1084	92	7	13.142857142857142	996
FBgn0031389	1019	1000	995	43	8	5.375	976
FBgn0031390	726	712	715	25	8	3.125	701
FBgn0031391	1010	1000	1003	17	7	2.4285714285714284	993
FBgn0031393	855	855	820	35	8	4.375	820
FBgn0031399	1025	1000	1021	29	4	7.25	996
FBgn0031406	1076	1000	1048	104	8	13	972
FBgn0031407	1019	1000	975	63	10	6.3	956
FBgn0031409	1008	1000	992	24	7	3.4285714285714284	984
FBgn0031410	915	912	802	116	3	38.666666666666664	799
FBgn0031412	1001	1000	849	153	7	21.857142857142858	848
FBgn0031413	1028	1000	1015	41	7	5.857142857142857	987
FBgn0031414	1008	1000	979	37	9	4.111111111111111	971
FBgn0031417	993	985	980	21	7	3	972
FBgn0031419	1049	1000	1043	55	9	6.111111111111111	994
FBgn0031423	1026	1000	1014	38	6	6.333333333333333	988
FBgn0031428	1034	1000	1023	45	8	5.625	989
FBgn0031430	1022	1000	1001	43	6	7.166666666666667	979
FBgn0031431	1049	1000	1035	63	10	6.3	986
FBgn0031434	1045	1000	962	128	10	12.8	917
FBgn0031436	1000	1000	982	18	3	6	982
FBgn0031437	1037	1000	1008	66	7	9.428571428571429	971
FBgn0031440	1036	1000	1022	50	8	6.25	986
FBgn0031442	1000	1000	983	17	3	5.666666666666667	983
FBgn0031444	1006	1000	983	29	6	4.833333333333333	977
FBgn0031446	1016	1000	976	56	12	4.666666666666667	960
FBgn0031449	1014	1000	983	45	10	4.5	969
FBgn0031451	1001	1000	931	71	3	23.666666666666668	930
FBgn0031452	1000	1000	976	24	2	12	976
FBgn0031453	1025	1000	1018	32	7	4.571428571428571	993
FBgn0031456	1012	1000	1007	17	4	4.25	995
FBgn0031457	1001	1000	966	36	3	12	965
FBgn0031458	1001	1000	963	39	5	7.8	962
FBgn0031459	1008	1000	993	23	5	4.6	985
FBgn0031461	1042	1000	1002	82	11	7.454545454545454	960
FBgn0031462	685	677	632	61	4	15.25	624
FBgn0031466	1061	1000	1055	67	6	11.166666666666666	994
FBgn0031467	1005	1000	999	11	3	3.6666666666666665	994
FBgn0031468	713	670	692	64	8	8	649
FBgn0031471	1000	1000	686	314	1	314	686
FBgn0031472	1044	1000	770	318	8	39.75	726
FBgn0031473	1000	1000	990	10	4	2.5	990
FBgn0031476	1005	1000	998	12	5	2.4	993
FBgn0031478	1003	1000	964	42	7	6	961
FBgn0031479	1026	1000	1023	29	7	4.142857142857143	997
FBgn0031483	1000	1000	984	16	2	8	984
FBgn0031484	1000	1000	994	6	2	3	994
FBgn0031485	894	887	842	59	12	4.916666666666667	835
FBgn0031489	1111	1000	1111	111	8	13.875	1000
FBgn0031491	1000	1000	1000	0	0	NA	1000
FBgn0031492	1001	1000	1001	1	1	1	1000
FBgn0031493	1002	1000	1002	2	2	1	1000
FBgn0031494	1001	1000	989	13	2	6.5	988
FBgn0031497	1001	1000	997	5	3	1.6666666666666667	996
FBgn0031498	1000	1000	1000	0	0	NA	1000
FBgn0031500	1001	1000	1001	1	1	1	1000
FBgn0031504	1013	1000	708	318	7	45.42857142857143	695
FBgn0031505	1004	1000	843	165	12	13.75	839
FBgn0031513	825	790	811	49	7	7	776
FBgn0031514	1020	1000	996	44	6	7.333333333333333	976
FBgn0031519	1007	1000	999	15	5	3	992
FBgn0031520	1002	1000	996	8	4	2	994
FBgn0031526	1003	1000	793	213	9	23.666666666666668	790
FBgn0031529	1001	1000	998	4	3	1.3333333333333333	997
FBgn0031530	1068	1000	1044	92	8	11.5	976
FBgn0031531	1021	1000	977	65	9	7.222222222222222	956
FBgn0031533	1025	1000	975	75	10	7.5	950
FBgn0031534	1008	1000	996	20	6	3.3333333333333335	988
FBgn0031535	900	898	859	43	5	8.6	857
FBgn0031536	1020	1000	1016	24	6	4	996
FBgn0031540	1020	1000	1008	32	2	16	988
FBgn0031542	1000	1000	989	11	4	2.75	989
FBgn0031544	1002	1000	998	6	4	1.5	996
FBgn0031545	1013	1000	1004	22	5	4.4	991
FBgn0031546	1000	1000	993	7	2	3.5	993
FBgn0031547	1003	1000	939	67	11	6.090909090909091	936
FBgn0031548	1000	1000	940	60	9	6.666666666666667	940
FBgn0031549	1037	1000	999	75	14	5.357142857142857	962
FBgn0031550	1019	1000	908	130	10	13	889
FBgn0031554	1000	1000	989	11	4	2.75	989
FBgn0031561	741	714	722	46	4	11.5	695
FBgn0031562	724	713	680	55	9	6.111111111111111	669
FBgn0031563	1010	1000	978	42	8	5.25	968
FBgn0031564	711	711	562	149	5	29.8	562
FBgn0031566	1008	1000	998	18	4	4.5	990
FBgn0031568	1001	1000	989	13	6	2.1666666666666665	988
FBgn0031571	842	823	812	49	10	4.9	793
FBgn0031573	1026	1000	997	55	13	4.230769230769231	971
FBgn0031574	1039	1000	956	122	18	6.777777777777778	917
FBgn0031580	675	670	656	24	7	3.4285714285714284	651
FBgn0031585	1024	1000	984	64	12	5.333333333333333	960
FBgn0031589	1019	1000	970	68	10	6.8	951
FBgn0031590	1019	1000	966	72	14	5.142857142857143	947
FBgn0031592	1006	1000	990	22	8	2.75	984
FBgn0031596	1000	1000	969	31	6	5.166666666666667	969
FBgn0031600	1001	1000	757	245	2	122.5	756
FBgn0031603	1026	1000	1010	42	9	4.666666666666667	984
FBgn0031604	1002	1000	998	6	2	3	996
FBgn0031607	872	872	867	5	2	2.5	867
FBgn0031608	1002	1000	944	60	6	10	942
FBgn0031609	1017	1000	931	103	2	51.5	914
FBgn0031619	1012	1000	984	40	11	3.6363636363636362	972
FBgn0031620	1042	1000	823	261	16	16.3125	781
FBgn0031623	1083	1000	1074	92	11	8.363636363636363	991
FBgn0031626	1034	1000	999	69	6	11.5	965
FBgn0031627	1007	1000	984	30	9	3.3333333333333335	977
FBgn0031628	1004	1000	987	21	7	3	983
FBgn0031631	1079	1000	1011	147	8	18.375	932
FBgn0031632	1026	1000	1010	42	6	7	984
FBgn0031635	1005	1000	991	19	7	2.7142857142857144	986
FBgn0031636	1005	1000	1003	7	3	2.3333333333333335	998
FBgn0031637	1019	1000	1010	28	10	2.8	991
FBgn0031638	1015	1000	1006	24	8	3	991
FBgn0031639	1000	1000	1000	0	0	NA	1000
FBgn0031640	1000	1000	1000	0	0	NA	1000
FBgn0031643	1000	1000	991	9	4	2.25	991
FBgn0031644	1058	1000	992	124	16	7.75	934
FBgn0031645	974	924	838	186	17	10.941176470588236	788
FBgn0031646	1048	1000	998	98	17	5.764705882352941	950
FBgn0031649	1047	1000	993	101	12	8.416666666666666	946
FBgn0031650	1005	1000	968	42	7	6	963
FBgn0031651	1012	1000	1009	15	3	5	997
FBgn0031653	1042	1000	933	151	18	8.38888888888889	891
FBgn0031657	1003	1000	963	43	3	14.333333333333334	960
FBgn0031659	1024	1000	1018	30	9	3.3333333333333335	994
FBgn0031661	1004	1000	1002	6	5	1.2	998
FBgn0031662	1004	1000	1002	6	5	1.2	998
FBgn0031664	1012	1000	1000	24	6	4	988
FBgn0031670	1009	1000	997	21	7	3	988
FBgn0031673	1113	1000	1064	162	13	12.461538461538462	951
FBgn0031676	1000	1000	997	3	1	3	997
FBgn0031681	1046	1000	1032	60	7	8.571428571428571	986
FBgn0031682	1047	1000	1026	68	10	6.8	979
FBgn0031683	1013	1000	718	308	6	51.333333333333336	705
FBgn0031684	1003	1000	987	19	6	3.1666666666666665	984
FBgn0031688	1001	1000	886	116	9	12.88888888888889	885
FBgn0031689	1072	1000	1049	95	15	6.333333333333333	977
FBgn0031692	1001	1000	959	43	4	10.75	958
FBgn0031696	1009	1000	975	43	7	6.142857142857143	966
FBgn0031697	1049	1000	1012	86	17	5.0588235294117645	963
FBgn0031698	1002	1000	1001	3	3	1	999
FBgn0031700	1027	1000	990	64	9	7.111111111111111	963
FBgn0031701	1027	1000	989	65	10	6.5	962
FBgn0031702	1014	1000	984	44	8	5.5	970
FBgn0031707	1036	1000	989	83	15	5.533333333333333	953
FBgn0031708	1001	1000	963	39	9	4.333333333333333	962
FBgn0031710	1024	1000	929	119	3	39.666666666666664	905
FBgn0031711	1000	1000	790	210	3	70	790
FBgn0031713	1005	1000	1000	10	4	2.5	995
FBgn0031715	717	701	685	48	13	3.6923076923076925	669
FBgn0031717	1022	1000	982	62	10	6.2	960
FBgn0031718	1063	1000	1039	87	16	5.4375	976
FBgn0031719	1063	1000	1039	87	16	5.4375	976
FBgn0031720	1002	1000	967	37	4	9.25	965
FBgn0031721	1005	1000	1003	7	2	3.5	998
FBgn0031722	1028	1000	999	57	8	7.125	971
FBgn0031723	1065	1000	1044	86	12	7.166666666666667	979
FBgn0031724	1059	1000	1054	64	10	6.4	995
FBgn0031725	1020	1000	949	91	11	8.272727272727273	929
FBgn0031726	1060	1000	1042	78	12	6.5	982
FBgn0031728	1001	1000	949	53	8	6.625	948
FBgn0031729	1000	1000	993	7	1	7	993
FBgn0031730	1006	1000	995	17	8	2.125	989
FBgn0031731	1010	1000	955	65	8	8.125	945
FBgn0031732	1016	1000	1008	24	4	6	992
FBgn0031733	1012	1000	1005	19	9	2.111111111111111	993
FBgn0031734	1022	1000	966	78	9	8.666666666666666	944
FBgn0031737	1045	1000	992	98	11	8.909090909090908	947
FBgn0031739	1004	1000	782	226	3	75.33333333333333	778
FBgn0031740	1009	1000	867	151	5	30.2	858
FBgn0031741	1050	1000	985	115	14	8.214285714285714	935
FBgn0031745	1009	1000	950	68	10	6.8	941
FBgn0031749	1006	1000	1001	11	2	5.5	995
FBgn0031751	1009	1000	995	23	11	2.090909090909091	986
FBgn0031752	1056	1000	1022	90	19	4.7368421052631575	966
FBgn0031756	1008	1000	982	34	11	3.090909090909091	974
FBgn0031757	1008	1000	992	24	11	2.1818181818181817	984
FBgn0031759	1037	1000	998	76	13	5.846153846153846	961
FBgn0031760	1036	1000	996	76	13	5.846153846153846	960
FBgn0031762	922	916	869	59	7	8.428571428571429	863
FBgn0031763	1003	1000	999	7	5	1.4	996
FBgn0031764	1024	1000	768	280	8	35	744
